order_id,order_date,customer_id,customer_name,region,country,category,product,quantity,unit_price,discount,payment_method
108650,2026-02-25,C02542,Customer 2542,North,India,Clothing,T-Shirt,1,21.25,0.116,Net Banking
108651,2025-07-17,C01681,Customer 1681,Central,India,Home & Kitchen,Air Fryer,2,115.09,0.11,Debit Card
108652,2024-10-31,C01358,Customer 1358,West,India,Books,Self Help Book,4,23.09,0.059,Debit Card
108653,2025-03-04,C02353,Customer 2353,North,India,Books,Data Science Book,3,42.69,0.072,Credit Card
108654,2026-05-27,C00911,Customer 911,North,India,Electronics,Smartwatch,1,184.8,0.017,Debit Card
108655,2026-03-23,C00318,Customer 318,West,India,Home & Kitchen,Coffee Maker,1,87.5,0.057,UPI
108656,2025-03-03,C01475,Customer 1475,North,India,Electronics,Laptop,1,847.61,0.0,Net Banking
108657,2025-11-22,C01043,Customer 1043,Central,India,Electronics,Wireless Headphones,3,76.39,0.087,Credit Card
108658,2024-10-21,C01314,Customer 1314,East,India,Home & Kitchen,Air Fryer,2,118.65,0.125,Wallet
108659,2024-12-16,C01732,Customer 1732,Central,India,Clothing,Backpack,2,61.73,0.06,UPI
108660,2026-07-25,C00198,Customer 198,West,India,Home & Kitchen,Air Fryer,3,102.3,0.0,Credit Card
108661,2024-11-23,C00886,Customer 886,Central,India,Electronics,Smartwatch,2,189.71,0.147,UPI
108662,2026-04-22,C00772,Customer 772,West,India,Electronics,Smartphone,2,713.08,0.112,Wallet
108663,2025-03-04,C02289,Customer 2289,East,India,Books,Self Help Book,1,22.58,0.052,Wallet
108664,2025-07-21,C00257,Customer 257,North,India,Books,Python Book,3,32.62,0.049,Debit Card
108665,2024-12-20,C01420,Customer 1420,West,India,Electronics,Smartwatch,2,187.78,0.149,Net Banking
108666,2026-02-15,C01888,Customer 1888,East,India,Clothing,Backpack,4,48.92,0.124,Credit Card
108667,2025-03-13,C02958,Customer 2958,South,India,Home & Kitchen,Coffee Maker,1,79.95,0.139,Debit Card
108668,2026-02-16,C02667,Customer 2667,East,India,Clothing,Jacket,1,106.81,0.017,UPI
108669,2026-07-27,C02280,Customer 2280,North,India,Clothing,T-Shirt,1,26.67,0.13,Credit Card
108670,2025-12-08,C01774,Customer 1774,South,India,Books,Python Book,2,40.21,0.042,UPI
108671,2025-10-02,C01484,Customer 1484,North,India,Electronics,Wireless Headphones,2,84.22,0.022,Debit Card
108672,2025-06-02,C02013,Customer 2013,South,India,Home & Kitchen,Coffee Maker,1,94.65,0.098,UPI
108673,2025-12-20,C01802,Customer 1802,South,India,Books,Business Book,1,29.2,0.127,Net Banking
108674,2025-05-03,C03005,Customer 3005,Central,India,Electronics,Wireless Headphones,1,89.11,0.102,UPI
108675,2024-12-18,C01524,Customer 1524,East,India,Electronics,Bluetooth Speaker,1,69.58,0.104,Debit Card
108676,2026-05-06,C02616,Customer 2616,Central,India,Clothing,Sneakers,1,88.76,0.036,Wallet
108677,2026-02-09,C01450,Customer 1450,Central,India,Sports,Yoga Mat,2,27.53,0.0,Net Banking
108678,2025-05-15,C02602,Customer 2602,North,India,Clothing,Backpack,3,49.44,0.125,UPI
108679,2025-02-18,C03445,Customer 3445,East,India,Sports,Football,2,30.11,0.113,Wallet
108680,2026-09-06,C02143,Customer 2143,South,India,Clothing,Jacket,3,120.73,0.073,Net Banking
108681,2026-05-28,C00077,Customer 77,Central,India,Electronics,Laptop,2,794.96,0.075,Credit Card
108682,2026-05-27,C01473,Customer 1473,East,India,Clothing,Jeans,1,64.76,0.105,Wallet
108683,2025-03-17,C02162,Customer 2162,North,India,Sports,Running Shoes,5,92.19,0.077,Credit Card
108684,2025-04-23,C00182,Customer 182,North,India,Sports,Running Shoes,1,92.55,0.139,Credit Card
108685,2024-12-13,C02142,Customer 2142,West,India,Electronics,Smartwatch,4,167.28,0.141,Debit Card
108686,2025-07-15,C03328,Customer 3328,North,India,Electronics,Bluetooth Speaker,4,72.8,0.095,Debit Card
108687,2024-09-12,C00234,Customer 234,South,India,Sports,Football,1,36.04,0.087,Wallet
108688,2025-01-24,C01922,Customer 1922,Central,India,Electronics,Bluetooth Speaker,1,62.46,0.115,UPI
108689,2026-07-03,C02367,Customer 2367,North,India,Electronics,Bluetooth Speaker,1,70.74,0.0,Debit Card
108690,2025-10-22,C00372,Customer 372,West,India,Sports,Running Shoes,2,89.94,0.096,Credit Card
108691,2026-01-15,C01633,Customer 1633,West,India,Clothing,Jacket,1,111.43,0.011,Credit Card
108692,2025-03-17,C00387,Customer 387,South,India,Home & Kitchen,Cookware Set,3,160.6,0.123,Credit Card
108693,2026-08-12,C00239,Customer 239,North,India,Electronics,Smartphone,5,688.6,0.15,Wallet
108694,2026-02-14,C02472,Customer 2472,North,India,Electronics,Smartwatch,2,164.79,0.0,Debit Card
108695,2025-03-23,C01458,Customer 1458,Central,India,Sports,Running Shoes,1,104.27,0.137,Net Banking
108696,2026-01-03,C00253,Customer 253,West,India,Home & Kitchen,Cookware Set,5,161.35,0.094,UPI
108697,2026-07-22,C01851,Customer 1851,South,India,Electronics,Wireless Headphones,1,69.54,0.127,Debit Card
108698,2025-03-06,C00185,Customer 185,West,India,Home & Kitchen,Air Fryer,2,125.51,0.155,Wallet
108699,2026-02-13,C03399,Customer 3399,North,India,Electronics,Laptop,2,875.83,0.112,UPI
108700,2025-05-18,C02214,Customer 2214,North,India,Electronics,Laptop,3,771.76,0.108,Credit Card
108701,2025-07-24,C00314,Customer 314,North,India,Electronics,Wireless Headphones,2,72.29,0.036,Wallet
108702,2026-08-22,C02276,Customer 2276,West,India,Clothing,Jeans,1,51.62,0.052,UPI
108703,2024-11-15,C01093,Customer 1093,South,India,Electronics,Wireless Headphones,2,87.8,0.21,Debit Card
108704,2026-01-31,C01854,Customer 1854,East,India,Home & Kitchen,Coffee Maker,2,100.57,0.155,Credit Card
108705,2026-01-28,C01315,Customer 1315,North,India,Home & Kitchen,Cookware Set,2,139.87,0.125,Net Banking
108706,2025-08-19,C02054,Customer 2054,West,India,Home & Kitchen,Coffee Maker,1,79.16,0.047,Wallet
108707,2025-08-18,C01470,Customer 1470,West,India,Electronics,Smartwatch,1,156.52,0.12,Debit Card
108708,2025-07-19,C02991,Customer 2991,South,India,Electronics,Bluetooth Speaker,1,79.18,0.076,Net Banking
108709,2026-01-25,C02787,Customer 2787,North,India,Electronics,Wireless Headphones,2,86.88,0.222,Debit Card
108710,2026-03-25,C01023,Customer 1023,East,India,Home & Kitchen,Vacuum Cleaner,2,201.52,0.176,Wallet
108711,2026-03-14,C01160,Customer 1160,South,India,Clothing,Jeans,1,52.96,0.054,Credit Card
108712,2026-05-21,C00528,Customer 528,North,India,Electronics,Smartwatch,2,188.57,0.06,Credit Card
108713,2025-01-13,C00160,Customer 160,East,India,Sports,Football,2,38.4,0.088,UPI
108714,2026-02-16,C02808,Customer 2808,East,India,Clothing,Jacket,1,114.78,0.171,Debit Card
108715,2025-08-04,C00778,Customer 778,West,India,Electronics,Bluetooth Speaker,2,69.8,0.161,UPI
108716,2026-02-16,C01180,Customer 1180,South,India,Electronics,Bluetooth Speaker,4,71.09,0.0,Debit Card
108717,2025-04-08,C00067,Customer 67,North,India,Electronics,Smartwatch,1,158.85,0.123,Credit Card
108718,2024-11-06,C00500,Customer 500,East,India,Electronics,Wireless Headphones,3,72.16,0.164,UPI
108719,2025-03-27,C02820,Customer 2820,West,India,Clothing,Backpack,1,49.02,0.088,Debit Card
108720,2026-06-01,C02720,Customer 2720,South,India,Electronics,Wireless Headphones,2,74.25,0.13,UPI
108721,2025-04-19,C03273,Customer 3273,South,India,Sports,Yoga Mat,3,31.76,0.204,UPI
108722,2026-01-09,C02206,Customer 2206,North,India,Home & Kitchen,Coffee Maker,3,89.63,0.177,UPI
108723,2026-08-23,C02533,Customer 2533,South,India,Clothing,T-Shirt,1,23.82,0.127,UPI
108724,2025-07-27,C02912,Customer 2912,Central,India,Sports,Tennis Racket,3,86.9,0.119,Credit Card
108725,2025-03-27,C00949,Customer 949,North,India,Clothing,Jeans,2,66.17,0.098,Credit Card
108726,2025-07-22,C01686,Customer 1686,East,India,Books,Self Help Book,2,21.1,0.131,UPI
108727,2026-08-28,C00125,Customer 125,North,India,Books,Data Science Book,2,46.8,0.089,Debit Card
108728,2025-10-16,C01894,Customer 1894,South,India,Home & Kitchen,Air Fryer,2,135.61,0.158,Credit Card
108729,2025-11-08,C02598,Customer 2598,West,India,Electronics,Wireless Headphones,1,77.39,0.044,Credit Card
108730,2024-12-04,C01878,Customer 1878,East,India,Home & Kitchen,Table Lamp,3,39.97,0.066,Net Banking
108731,2026-04-04,C01763,Customer 1763,North,India,Electronics,Wireless Headphones,1,82.05,0.078,UPI
108732,2024-10-16,C03404,Customer 3404,South,India,Clothing,Jeans,1,51.78,0.168,UPI
108733,2025-01-15,C01040,Customer 1040,North,India,Home & Kitchen,Table Lamp,1,50.97,0.144,Wallet
108734,2024-11-18,C01215,Customer 1215,South,India,Home & Kitchen,Coffee Maker,1,77.69,0.117,Credit Card
108735,2026-03-03,C00866,Customer 866,West,India,Sports,Dumbbells,1,71.7,0.119,UPI
108736,2025-02-23,C00249,Customer 249,South,India,Electronics,Wireless Headphones,1,90.99,0.0,UPI
108737,2026-03-06,C00092,Customer 92,South,India,Clothing,Jeans,2,55.64,0.136,Net Banking
108738,2025-07-14,C00472,Customer 472,East,India,Home & Kitchen,Table Lamp,4,46.54,0.039,Credit Card
108739,2025-05-23,C00010,Customer 10,Central,India,Sports,Tennis Racket,1,103.89,0.063,Wallet
108740,2025-09-04,C00608,Customer 608,North,India,Clothing,Backpack,3,50.41,0.271,Wallet
108741,2026-03-22,C00740,Customer 740,East,India,Electronics,Laptop,2,903.03,0.126,UPI
108742,2026-08-25,C00082,Customer 82,North,India,Clothing,Jacket,2,109.79,0.107,Credit Card
108743,2025-02-04,C02837,Customer 2837,North,India,Electronics,Wireless Headphones,1,70.7,0.086,Net Banking
108744,2025-07-06,C00139,Customer 139,North,India,Clothing,Sneakers,3,92.38,0.167,Credit Card
108745,2026-07-30,C02817,Customer 2817,West,India,Clothing,Jacket,2,99.6,0.039,Net Banking
108746,2026-08-12,C00373,Customer 373,North,India,Home & Kitchen,Coffee Maker,1,88.4,0.068,Wallet
108747,2026-03-03,C01000,Customer 1000,Central,India,Clothing,Jeans,1,60.96,0.162,UPI
108748,2025-07-01,C02964,Customer 2964,South,India,Sports,Football,3,38.35,0.099,Credit Card
108749,2025-01-15,C03258,Customer 3258,West,India,Sports,Dumbbells,3,72.53,0.12,UPI
108750,2026-05-30,C00831,Customer 831,North,India,Clothing,Backpack,2,55.85,0.065,UPI
108751,2025-04-28,C02951,Customer 2951,South,India,Clothing,Backpack,1,53.24,0.131,UPI
108752,2026-08-14,C03010,Customer 3010,West,India,Home & Kitchen,Cookware Set,1,148.62,0.069,UPI
108753,2026-08-13,C02942,Customer 2942,South,India,Sports,Tennis Racket,2,109.03,0.01,Debit Card
108754,2025-12-09,C00548,Customer 548,East,India,Sports,Dumbbells,2,75.16,0.153,Credit Card
108755,2026-04-11,C03373,Customer 3373,West,India,Electronics,Bluetooth Speaker,2,80.03,0.049,Net Banking
108756,2024-12-15,C03262,Customer 3262,West,India,Electronics,Wireless Headphones,2,91.17,0.029,Credit Card
108757,2024-12-09,C00664,Customer 664,West,India,Electronics,Bluetooth Speaker,2,80.48,0.044,Wallet
108758,2025-10-13,C03169,Customer 3169,North,India,Electronics,Smartphone,2,654.9,0.101,UPI
108759,2024-10-23,C01553,Customer 1553,East,India,Home & Kitchen,Vacuum Cleaner,1,234.55,0.057,Debit Card
108760,2025-08-30,C03153,Customer 3153,East,India,Electronics,Smartphone,1,561.85,0.2,UPI
108761,2026-05-05,C00924,Customer 924,East,India,Clothing,Sneakers,2,93.54,0.16,UPI
108762,2026-06-16,C02081,Customer 2081,East,India,Electronics,Smartwatch,1,171.93,0.105,Wallet
108763,2025-03-01,C02776,Customer 2776,West,India,Electronics,Smartwatch,1,167.71,0.048,Credit Card
108764,2024-09-28,C01173,Customer 1173,West,India,Clothing,Jeans,1,58.33,0.151,UPI
108765,2025-05-10,C02653,Customer 2653,North,India,Home & Kitchen,Table Lamp,2,48.54,0.116,Debit Card
108766,2026-08-16,C02270,Customer 2270,North,India,Home & Kitchen,Cookware Set,1,167.4,0.06,UPI
108767,2025-06-02,C00914,Customer 914,North,India,Sports,Tennis Racket,1,99.25,0.112,Credit Card
108768,2026-04-17,C00803,Customer 803,North,India,Books,Python Book,1,33.68,0.111,UPI
108769,2025-04-04,C01469,Customer 1469,West,India,Clothing,T-Shirt,2,22.34,0.057,Debit Card
108770,2026-03-28,C00392,Customer 392,South,India,Electronics,Laptop,2,891.08,0.022,UPI
108771,2024-09-10,C02272,Customer 2272,South,India,Electronics,Smartwatch,2,186.98,0.165,Wallet
108772,2026-02-27,C03006,Customer 3006,Central,India,Books,Python Book,5,30.47,0.139,Wallet
108773,2026-01-24,C03067,Customer 3067,Central,India,Clothing,Backpack,1,59.32,0.092,UPI
108774,2025-05-23,C00505,Customer 505,East,India,Sports,Dumbbells,1,75.96,0.128,Debit Card
108775,2026-04-07,C02591,Customer 2591,South,India,Clothing,Backpack,3,61.14,0.148,Net Banking
108776,2024-11-10,C00963,Customer 963,South,India,Electronics,Laptop,2,968.79,0.077,Net Banking
108777,2026-06-29,C00482,Customer 482,South,India,Home & Kitchen,Vacuum Cleaner,1,239.34,0.081,Credit Card
108778,2026-09-06,C03035,Customer 3035,South,India,Sports,Football,2,37.4,0.195,UPI
108779,2025-08-25,C01921,Customer 1921,North,India,Sports,Dumbbells,1,61.53,0.063,Credit Card
108780,2026-04-06,C02852,Customer 2852,West,India,Electronics,Bluetooth Speaker,4,70.08,0.203,UPI
108781,2026-01-11,C00424,Customer 424,South,India,Clothing,T-Shirt,3,22.07,0.284,Net Banking
108782,2025-06-13,C02177,Customer 2177,North,India,Electronics,Bluetooth Speaker,4,62.76,0.114,UPI
108783,2025-01-20,C03421,Customer 3421,West,India,Books,Business Book,2,28.54,0.005,Debit Card
108784,2026-02-09,C01235,Customer 1235,South,India,Electronics,Laptop,1,960.45,0.094,Credit Card
108785,2025-07-01,C02976,Customer 2976,South,India,Clothing,Jeans,1,54.9,0.104,Credit Card
108786,2024-11-22,C00183,Customer 183,North,India,Electronics,Laptop,2,993.93,0.095,Credit Card
108787,2026-02-24,C00875,Customer 875,North,India,Clothing,Jacket,1,121.81,0.172,UPI
108788,2025-09-05,C02807,Customer 2807,East,India,Clothing,Jeans,1,59.91,0.073,Debit Card
108789,2026-06-04,C00536,Customer 536,South,India,Home & Kitchen,Table Lamp,1,44.72,0.125,UPI
108790,2025-11-30,C00354,Customer 354,North,India,Sports,Yoga Mat,5,31.39,0.122,Debit Card
108791,2025-10-24,C00240,Customer 240,West,India,Books,Business Book,3,28.69,0.124,Credit Card
108792,2026-06-22,C01564,Customer 1564,West,India,Sports,Tennis Racket,2,114.74,0.048,UPI
108793,2024-11-30,C02566,Customer 2566,East,India,Home & Kitchen,Vacuum Cleaner,3,203.22,0.151,Credit Card
108794,2024-10-08,C03442,Customer 3442,West,India,Sports,Running Shoes,3,93.39,0.045,UPI
108795,2025-02-26,C02341,Customer 2341,East,India,Clothing,T-Shirt,1,21.96,0.122,Credit Card
108796,2024-10-22,C02155,Customer 2155,North,India,Clothing,Jacket,2,96.47,0.128,Credit Card
108797,2024-10-01,C00448,Customer 448,East,India,Home & Kitchen,Cookware Set,2,144.77,0.045,Credit Card
108798,2025-10-26,C00116,Customer 116,South,India,Clothing,Jacket,1,119.35,0.041,Debit Card
108799,2025-05-08,C03097,Customer 3097,South,India,Electronics,Laptop,2,882.03,0.081,UPI
108800,2026-03-18,C00026,Customer 26,Central,India,Home & Kitchen,Coffee Maker,1,90.41,0.161,Net Banking
108801,2024-09-14,C00685,Customer 685,South,India,Electronics,Laptop,2,766.98,0.123,Credit Card
108802,2025-03-09,C02702,Customer 2702,North,India,Home & Kitchen,Table Lamp,3,41.18,0.157,Debit Card
108803,2024-12-12,C02559,Customer 2559,North,India,Electronics,Wireless Headphones,1,91.79,0.162,UPI
108804,2025-07-06,C01432,Customer 1432,Central,India,Electronics,Wireless Headphones,1,71.17,0.141,UPI
108805,2025-07-11,C02592,Customer 2592,North,India,Sports,Running Shoes,3,95.57,0.098,UPI
108806,2025-06-19,C01073,Customer 1073,Central,India,Clothing,Backpack,2,59.66,0.0,UPI
108807,2025-08-21,C02964,Customer 2964,North,India,Electronics,Bluetooth Speaker,3,69.48,0.138,Net Banking
108808,2026-02-17,C01801,Customer 1801,West,India,Sports,Running Shoes,1,108.62,0.229,UPI
108809,2024-11-21,C02214,Customer 2214,South,India,Books,Fiction Book,2,18.65,0.059,UPI
108810,2025-08-20,C01184,Customer 1184,South,India,Books,Fiction Book,1,20.47,0.098,Debit Card
108811,2026-05-04,C00294,Customer 294,North,India,Sports,Dumbbells,1,77.14,0.198,UPI
108812,2024-11-27,C02637,Customer 2637,North,India,Books,Fiction Book,1,16.79,0.129,Debit Card
108813,2026-08-28,C01404,Customer 1404,North,India,Clothing,Jacket,1,98.99,0.126,Credit Card
108814,2026-07-16,C02388,Customer 2388,North,India,Books,Business Book,5,29.98,0.077,UPI
108815,2026-01-14,C02771,Customer 2771,East,India,Books,Data Science Book,2,41.0,0.116,Net Banking
108816,2026-04-03,C01029,Customer 1029,East,India,Home & Kitchen,Air Fryer,1,127.09,0.111,Debit Card
108817,2026-07-17,C02359,Customer 2359,South,India,Sports,Football,3,32.1,0.123,UPI
108818,2025-01-31,C03291,Customer 3291,West,India,Sports,Yoga Mat,1,26.87,0.037,Net Banking
108819,2025-10-04,C00089,Customer 89,West,India,Sports,Football,1,34.54,0.233,Debit Card
108820,2024-10-23,C03416,Customer 3416,Central,India,Books,Fiction Book,1,17.98,0.101,Wallet
108821,2024-09-27,C00535,Customer 535,South,India,Home & Kitchen,Cookware Set,1,160.26,0.045,UPI
108822,2025-12-11,C01998,Customer 1998,South,India,Home & Kitchen,Table Lamp,1,51.35,0.061,Credit Card
108823,2024-09-20,C02760,Customer 2760,Central,India,Clothing,Backpack,4,62.9,0.039,UPI
108824,2026-07-14,C00949,Customer 949,Central,India,Sports,Football,2,32.36,0.086,Debit Card
108825,2025-07-14,C00551,Customer 551,Central,India,Sports,Dumbbells,4,67.72,0.082,Wallet
108826,2024-09-20,C01890,Customer 1890,East,India,Sports,Yoga Mat,1,29.93,0.154,UPI
108827,2026-07-21,C01578,Customer 1578,East,India,Clothing,Jacket,1,111.37,0.03,UPI
108828,2026-01-09,C02574,Customer 2574,Central,India,Books,Self Help Book,2,24.99,0.024,Debit Card
108829,2026-04-20,C01942,Customer 1942,East,India,Electronics,Smartwatch,2,184.26,0.0,Debit Card
108830,2026-03-07,C02794,Customer 2794,North,India,Books,Business Book,2,29.27,0.12,UPI
108831,2026-03-04,C03404,Customer 3404,Central,India,Electronics,Laptop,2,977.09,0.137,UPI
108832,2024-12-12,C02967,Customer 2967,West,India,Clothing,T-Shirt,1,26.05,0.0,Credit Card
108833,2026-03-28,C00657,Customer 657,North,India,Electronics,Smartwatch,2,175.33,0.123,Credit Card
108834,2025-11-07,C02683,Customer 2683,North,India,Clothing,T-Shirt,3,26.06,0.061,UPI
108835,2025-07-03,C00018,Customer 18,Central,India,Home & Kitchen,Vacuum Cleaner,2,214.55,0.157,Credit Card
108836,2024-10-05,C02762,Customer 2762,South,India,Electronics,Smartwatch,3,192.01,0.206,Debit Card
108837,2026-03-15,C02829,Customer 2829,West,India,Clothing,T-Shirt,2,23.54,0.006,Credit Card
108838,2025-03-08,C01285,Customer 1285,North,India,Sports,Running Shoes,1,81.09,0.068,Credit Card
108839,2025-03-25,C01779,Customer 1779,North,India,Electronics,Smartphone,4,589.23,0.157,Debit Card
108840,2024-10-25,C01254,Customer 1254,West,India,Clothing,Sneakers,3,87.6,0.157,Debit Card
108841,2025-04-25,C01565,Customer 1565,Central,India,Electronics,Smartphone,2,747.43,0.092,Credit Card
108842,2025-05-23,C01800,Customer 1800,East,India,Electronics,Bluetooth Speaker,1,67.36,0.151,Net Banking
108843,2024-10-02,C00684,Customer 684,North,India,Electronics,Wireless Headphones,1,91.06,0.126,Credit Card
108844,2025-11-23,C02966,Customer 2966,North,India,Clothing,Jacket,1,110.77,0.154,Credit Card
108845,2025-12-09,C01321,Customer 1321,North,India,Sports,Running Shoes,1,85.19,0.158,UPI
108846,2024-10-31,C01657,Customer 1657,Central,India,Clothing,Jeans,3,54.17,0.093,Credit Card
108847,2024-12-15,C01767,Customer 1767,South,India,Sports,Tennis Racket,2,92.77,0.146,Debit Card
108848,2026-05-21,C01994,Customer 1994,Central,India,Clothing,Backpack,1,51.22,0.094,Credit Card
108849,2025-06-16,C03144,Customer 3144,Central,India,Sports,Running Shoes,1,104.6,0.148,Credit Card
108850,2024-10-29,C01144,Customer 1144,South,India,Books,Data Science Book,1,38.33,0.059,Debit Card
108851,2025-04-10,C00009,Customer 9,North,India,Home & Kitchen,Air Fryer,2,118.08,0.125,Net Banking
108852,2026-02-16,C00602,Customer 602,Central,India,Electronics,Smartwatch,2,167.94,0.123,Net Banking
108853,2025-09-30,C00059,Customer 59,North,India,Electronics,Bluetooth Speaker,4,75.83,0.152,Credit Card
108854,2025-11-10,C03135,Customer 3135,Central,India,Clothing,Sneakers,1,74.79,0.094,UPI
108855,2026-03-28,C00253,Customer 253,South,India,Clothing,Jacket,3,123.59,0.048,Wallet
108856,2025-03-15,C00890,Customer 890,South,India,Electronics,Wireless Headphones,1,91.12,0.096,Debit Card
108857,2026-04-30,C02132,Customer 2132,South,India,Books,Data Science Book,5,37.51,0.02,Net Banking
108858,2025-07-04,C01850,Customer 1850,South,India,Books,Python Book,2,30.57,0.077,UPI
108859,2026-05-29,C02420,Customer 2420,West,India,Electronics,Bluetooth Speaker,4,65.44,0.014,Credit Card
108860,2025-11-03,C03423,Customer 3423,East,India,Electronics,Wireless Headphones,4,84.41,0.104,Credit Card
108861,2026-06-11,C02926,Customer 2926,South,India,Electronics,Bluetooth Speaker,2,62.38,0.16,Net Banking
108862,2026-02-08,C01788,Customer 1788,,India,Home & Kitchen,Air Fryer,1,127.67,0.152,UPI
108863,2024-10-26,C03214,Customer 3214,South,India,Sports,Yoga Mat,1,27.44,0.007,Net Banking
108864,2024-11-23,C01460,Customer 1460,Central,India,Clothing,Jeans,1,61.49,0.114,Net Banking
108865,2025-01-04,C01583,Customer 1583,Central,India,Electronics,Bluetooth Speaker,1,72.71,0.238,UPI
108866,2024-11-04,C01011,Customer 1011,East,India,Home & Kitchen,Air Fryer,1,102.69,0.069,Debit Card
108867,2026-08-31,C02626,Customer 2626,Central,India,Electronics,Smartwatch,1,177.33,0.126,Wallet
108868,2025-04-18,C01020,Customer 1020,South,India,Home & Kitchen,Coffee Maker,1,93.54,0.167,Net Banking
108869,2026-01-21,C01693,Customer 1693,North,India,Home & Kitchen,Cookware Set,3,167.06,0.018,Credit Card
108870,2024-09-22,C02908,Customer 2908,North,India,Clothing,Jeans,3,67.54,0.12,Debit Card
108871,2025-11-25,C01568,Customer 1568,West,India,Clothing,Jeans,3,55.9,0.153,Wallet
108872,2026-03-15,C01632,Customer 1632,South,India,Sports,Dumbbells,1,61.82,0.082,Debit Card
108873,2024-12-09,C03491,Customer 3491,Central,India,Electronics,Smartwatch,4,160.21,0.019,Net Banking
108874,2024-11-09,C00942,Customer 942,South,India,Sports,Tennis Racket,1,93.96,0.169,Credit Card
108875,2025-03-23,C02688,Customer 2688,North,India,Electronics,Smartwatch,1,167.49,0.003,Net Banking
108876,2026-03-06,C02741,Customer 2741,East,India,Home & Kitchen,Coffee Maker,1,76.56,0.0,Credit Card
108877,2024-12-18,C02410,Customer 2410,East,India,Sports,Tennis Racket,1,107.46,0.021,UPI
108878,2025-10-24,C02221,Customer 2221,South,India,Clothing,Jeans,1,54.7,0.077,Debit Card
108879,2025-11-12,C00655,Customer 655,West,India,Electronics,Bluetooth Speaker,5,68.23,0.013,Credit Card
108880,2026-01-28,C01948,Customer 1948,East,India,Home & Kitchen,Vacuum Cleaner,2,192.35,0.034,UPI
108881,2024-12-28,C02598,Customer 2598,South,India,Clothing,Backpack,2,57.23,0.061,Wallet
108882,2024-11-09,C01055,Customer 1055,West,India,Books,Self Help Book,1,22.74,0.173,UPI
108883,2025-03-03,C00692,Customer 692,South,India,Clothing,T-Shirt,2,25.93,0.125,UPI
108884,2024-11-24,C00113,Customer 113,West,India,Electronics,Wireless Headphones,2,87.12,0.113,Wallet
108885,2026-07-16,C00303,Customer 303,South,India,Home & Kitchen,Cookware Set,4,157.69,0.191,Debit Card
108886,2026-06-25,C01725,Customer 1725,West,India,Electronics,Bluetooth Speaker,1,68.58,0.194,
108887,2025-08-02,C00046,Customer 46,South,India,Electronics,Bluetooth Speaker,1,60.56,0.048,Credit Card
108888,2026-05-20,C02267,Customer 2267,North,India,Clothing,Backpack,1,53.67,0.044,UPI
108889,2025-08-16,C02617,Customer 2617,East,India,Sports,Tennis Racket,3,95.78,0.064,Credit Card
108890,2025-10-04,C01094,Customer 1094,South,India,Electronics,Smartwatch,2,156.18,0.114,UPI
108891,2025-08-19,C00704,Customer 704,East,India,Sports,Yoga Mat,2,27.0,0.178,Credit Card
108892,2024-09-12,C01850,Customer 1850,East,India,Clothing,T-Shirt,2,27.48,0.04,UPI
108893,2026-08-08,C00123,Customer 123,North,India,Sports,Running Shoes,1,102.52,0.096,UPI
108894,2024-11-01,C02540,Customer 2540,North,India,Electronics,Smartwatch,1,202.1,0.093,Credit Card
108895,2026-05-04,C00237,Customer 237,West,India,Home & Kitchen,Vacuum Cleaner,3,236.04,0.181,Credit Card
108896,2024-12-23,C00772,Customer 772,South,India,Electronics,Smartphone,1,623.59,0.15,UPI
108897,2025-01-06,C01087,Customer 1087,South,India,Electronics,Bluetooth Speaker,1,74.11,0.041,Credit Card
108898,2025-07-31,C01099,Customer 1099,North,India,Home & Kitchen,Vacuum Cleaner,1,252.33,0.146,Debit Card
108899,2025-05-28,C01782,Customer 1782,South,India,Home & Kitchen,Air Fryer,1,102.21,0.084,Credit Card
108900,2026-05-13,C02885,Customer 2885,West,India,Electronics,Smartwatch,2,190.79,0.115,Debit Card
108901,2026-05-04,C02339,Customer 2339,Central,India,Electronics,Bluetooth Speaker,2,70.97,0.029,Credit Card
108902,2024-09-14,C01420,Customer 1420,East,India,Books,Fiction Book,2,16.15,0.0,Credit Card
108903,2025-08-07,C02404,Customer 2404,East,India,Sports,Tennis Racket,1,108.78,0.083,UPI
108904,2026-01-27,C02643,Customer 2643,East,India,Home & Kitchen,Cookware Set,1,140.51,0.045,Credit Card
108905,2026-03-30,C00945,Customer 945,West,India,Books,Python Book,1,33.05,0.089,Credit Card
108906,2026-04-16,C02837,Customer 2837,West,India,Electronics,Wireless Headphones,1,72.17,0.062,UPI
108907,2024-12-03,C01723,Customer 1723,North,India,Home & Kitchen,Coffee Maker,2,95.33,0.103,UPI
108908,2026-03-05,C00293,Customer 293,West,India,Sports,Yoga Mat,1,31.84,0.114,UPI
108909,2025-12-26,C03052,Customer 3052,South,India,Home & Kitchen,Coffee Maker,1,83.31,0.141,Wallet
108910,2025-04-22,C02360,Customer 2360,North,India,Electronics,Laptop,1,908.01,0.14,UPI
108911,2025-01-13,C00724,Customer 724,North,India,Home & Kitchen,Air Fryer,2,115.81,0.173,Debit Card
108912,2025-12-13,C01176,Customer 1176,North,India,Clothing,Backpack,1,53.74,0.106,Debit Card
108913,2025-02-04,C01804,Customer 1804,South,India,Clothing,Jacket,2,99.39,0.031,Debit Card
108914,2025-10-10,C02932,Customer 2932,North,India,Home & Kitchen,Cookware Set,1,138.51,0.156,Net Banking
